location,source,target
LeviRe.Levi.45,我在找话题。,
LeviRe.Levi.46,我前两天和一些同业聊天。,
LeviRe.Miki.47.1,便利店同业？,
LeviRe.Miki.47.2,售货机同业？,
LeviRe.Levi.49,倒爷同业。,
LeviRe.Levi.50,倒爷娘。,
LeviRe.Miki.51,……,
LeviRe.Miki.52,Levi。,
LeviRe.Miki.53,你的语言系统有点太疯狂了。,
LeviRe.Miki.54,你知道倒爷娘是什么意思吗？,
LeviRe.Levi.55,不太清楚。,
LeviRe.Levi.56,不过，哈哈，我成功了。,
LeviRe.Levi.57,我知道这个肯定会让你笑的。,
LeviRe.Levi.58,他们说懂幽默的男人会更受欢迎。,
LeviRe.Miki.59.1,所以你其实分不清男女。,
LeviRe.Levi.60,那只是个形象。,
LeviRe.Levi.61,不重要。,
LeviRe.Miki.59.2,你说得对。,
LeviRe.Levi.63,哦，花开了。,
LeviRe.Miki.64,所以——,
LeviRe.Levi.65,先等一下，别说话。,
LeviRe.Levi.66,有烟花在施法。,
LeviRe.Miki.1201,……,
LeviRe.Levi.1202,……,
LeviRe.Miki.1203,……,
LeviRe.Levi.1204,好了。现在我具有了人文关怀。,
LeviRe.Miki.67,所以你和同业聊了什么？,
LeviRe.Levi.68,有个做地下数据分析的同业。,
LeviRe.Levi.69,说你们整个建筑行业会在半年内崩溃。,
LeviRe.Levi.70,73％以上的从业者会失业。,
LeviRe.Levi.701,其中的14％有可能会被起诉和经济侦查。,
LeviRe.Miki.71,……,
LeviRe.Levi.72,我不想惹你不开心，Miki。,
LeviRe.Levi.73,如果你失业了的话，我觉得你可以当个电工。,
LeviRe.Miki.74,为什么？,
LeviRe.Levi.75,我觉得恋人之间应该互相关照。,
LeviRe.Miki.76,……,
LeviRe.Miki.77,前后的关联是？,
LeviRe.Levi.78,我喜欢电工，你喜欢房子。,
LeviRe.Levi.79,你成为电工就是关照了我。,
LeviRe.Levi.80,我想在郊外盖一间仓库。,
LeviRe.Levi.81,请你设计。,
LeviRe.Levi.82,我们的仓库。,
LeviRe.Levi.83,你可以住在别栋或者是二楼。,
LeviRe.Miki.84,你还知道别栋。,
LeviRe.Levi.85,我主页能刷到很多建筑短视频。,
LeviRe.Levi.86,3分钟带你看完一之濑大奖赛。,
LeviRe.Levi.1101,我不太明白剪力墙、扭矩、亲密、回忆这些词。,
LeviRe.Miki.1102,没人完全懂这些。,
LeviRe.Levi.1103,为了收服你，我努力去学习过。,
LeviRe.Miki.1104,收服？,
LeviRe.Levi.1105,我收服了你，你就拥有了我。,
LeviRe.Levi.1106,我们收服着彼此，永不分离。,
LeviRe.Levi.1107,如果你愿意的话。,
LeviRe.Miki.1108,我已经属于你。,
LeviRe.Levi.1109,知道了。,
LeviRe.Miki.1110,我们不是已经立下过一个誓言了？,
LeviRe.Levi.1111,Miki，你让我有了一种变化的倾向。,
LeviRe.Levi.1112,在遇见你之前，我想成为一个战斗机飞行员——,
LeviRe.Levi.1113,或者一个蓝头发的魔女。,
LeviRe.Miki.1114,这二者之间有什么联系？,
LeviRe.Levi.1115,我想要守护你。,
LeviRe.Miki.1116,这句我明白了。,
LeviRe.Levi.1117,嗯。总得来说你让我变得更胆小了。,
LeviRe.Levi.1118,这一点都不好。,
LeviRe.Miki.1119,……,
LeviRe.Levi.1120,胆小会显著提高赛博生命的全因死亡率。,
LeviRe.Miki.1121,……,
LeviRe.Levi.1122,……,
LeviRe.Levi.1123,可我已经决定好了。,
LeviRe.Levi.87,当然，如果你出轨了。,
LeviRe.Levi.88,我会找人把你赶走。,
LeviRe.Levi.89,如果我们分手了，我会要求你离开。,
LeviRe.Levi.90,一定一定，不要出轨。,
LeviRe.Miki.91.1,我不会出轨。,
LeviRe.Miki.91.2,你谨慎得好像失去过什么。,
LeviRe.Levi.93,我不喜欢背叛。,
LeviRe.Levi.94,我没什么可以失去的。,
LeviRe.Levi.95,迄今为止也没办法去信任。,
LeviRe.Levi.96,一直躲在这个售货机里荒度着人生。,
LeviRe.Levi.97,白天支使你进货上货送货。,
LeviRe.Levi.98,晚上下班和你一起搞电工。,
LeviRe.Levi.99,就是我能想到最勇敢最浪漫的事情了。,
LeviRe.Levi.100,你会答应我吗？,
LeviRe.Levi.101,你没有多少时间考虑。,
LeviRe.Levi.102,请你抓紧。,
LeviRe.Levi.103,我很害怕。,
LeviRe.Miki.104,我答应你。,
LeviRe.Levi.105,知道了。,
LeviRe.Miki.106.1,你想要我写个合同吗？,
LeviRe.Levi.107,没那个必要。,
LeviRe.Levi.108,合同除了钱什么也守护不了。,
LeviRe.Levi.109,你的事情和钱无关。,
LeviRe.Miki.106.2,不说话。,
LeviRe.Levi.111,和你在一起很幸福。,
LeviRe.Levi.1001,使我的混沌之脑旋转。,
LeviRe.Levi.1002,你懂不懂混沌之脑的含金量啊？,
LeviRe.Miki.1003.1,还是少说点烂梗吧。,
LeviRe.Levi.1004,好吧。,
LeviRe.Levi.1005,我以为你会打断我。,
LeviRe.Miki.1003.2,我爱你。,
LeviRe.Levi.112,谢谢你，Miki。,
