"location","source","target"
"OutsideSella.Sella.102","喏，看到旁边那对狗男女了吧。","喏，看到旁边那对狗男女了吧。"
"OutsideSella.Sella.103","我和他们打赌输掉了。","我和他们打赌输掉了。"
"OutsideSella.Miki.104","赌的什么？","赌的什么？"
"OutsideSella.Sella.105","当然是赌他谈不上恋爱。","当然是赌他谈不上恋爱。"
"OutsideSella.Sella.106","要是他谈上了就由我负责收摊。","要是他谈上了就由我负责收摊。"
"OutsideSella.Miki.107","要是没谈上呢？","要是没谈上呢？"
"OutsideSella.Sella.108","那他不但要收摊。","那他不但要收摊。"
"OutsideSella.Sella.109","还要承认我才是 829 第一咖啡师。","还要承认我才是 829 第一咖啡师。"
"OutsideSella.Sella.110","失策了啊失策。","失策了啊失策。"
"OutsideSella.Sella.111","竟然输给了爱情啊——！！","竟然输给了爱情啊——！！"
"OutsideSella.Sella.25","我家力工 Max，陷入了泥泞的爱情。","我家力工 Max，陷入了泥泞的爱情。"
"OutsideSella.Sella.26","被爱情拖住脚了。","被爱情拖住脚了。"
"OutsideSella.Sella.27","他爱上了一个阴郁的女人。","他爱上了一个阴郁的女人。"
"OutsideSella.Sella.28","你明白吗？","你明白吗？"
"OutsideSella.Sella.29","爱上阴郁的女人和爱上搞笑女，都是没有好下场的。","爱上阴郁的女人和爱上搞笑女，都是没有好下场的。"
"OutsideSella.Sella.30","害得我要在这里等他来收摊。","害得我要在这里等他来收摊。"
"OutsideSella.Sella.112","而且那个阴郁的女人一直盯着我啊……","而且那个阴郁的女人一直盯着我啊……"
"OutsideSella.Sella.113","哇呀呀呀……今晚做梦都要梦见这个白裙子了……","哇呀呀呀……今晚做梦都要梦见这个白裙子了……"
"OutsideSella.Sella.31","不过啊——","不过啊——"
"OutsideSella.Sella.32","我觉得呢……","我觉得呢……"
"OutsideSella.Sella.33","其实我们两个还挺有缘分的。","其实我们两个还挺有缘分的。"
"OutsideSella.Miki.34.1","算是吧。","算是吧。"
"OutsideSella.Miki.34.2","细说缘分。","细说缘分。"
"OutsideSella.Sella.36","能在麻园相遇就是缘分嘛……","能在麻园相遇就是缘分嘛……"
"OutsideSella.Miki.37","是吧。","是吧。"
"OutsideSella.Sella.38","那要不你帮我一起收摊？","那要不你帮我一起收摊？"
"OutsideSella.Miki.39","……","……"
"OutsideSella.Sella.40","作为感谢，我可以给你一个超绝限量错版马克杯。","作为感谢，我可以给你一个超绝限量错版马克杯。"
"OutsideSella.Sella.41","就是这个。","就是这个。"
"OutsideSella.Miki.42","超绝限量错版是什么意思？","超绝限量错版是什么意思？"
"OutsideSella.Sella.43","哎呀，这种事情说出来就不浪漫了。","哎呀，这种事情说出来就不浪漫了。"
"OutsideSella.Miki.44","好吧好吧——","好吧好吧——"
"OutsideSella.Sella.45","本来说要做一批杯子蹭烟花节的热度。","本来说要做一批杯子蹭烟花节的热度。"
"OutsideSella.Sella.46","后来打样的杯子寄过来。","后来打样的杯子寄过来。"
"OutsideSella.Sella.47","画是歪的，聊天是拉黑的。","画是歪的，聊天是拉黑的。"
"OutsideSella.Sella.48","厂子里是人去楼空的。","厂子里是人去楼空的。"
"OutsideSella.Sella.49","老板就让我处理一下这批样品。","老板就让我处理一下这批样品。"
"OutsideSella.Sella.50","于是有了超绝限量错版。","于是有了超绝限量错版。"
"OutsideSella.Miki.51.1","好可怜。","好可怜。"
"OutsideSella.Sella.52","是的呀，所以快把肩膀和二头肌借给我。","是的呀，所以快把肩膀和二头肌借给我。"
"OutsideSella.Sella.53","来一场轰轰烈烈的收摊吧！","来一场轰轰烈烈的收摊吧！"
"OutsideSella.Miki.51.2","好歹杯子是寄过来了。","好歹杯子是寄过来了。"
"OutsideSella.Sella.55","这倒是。","这倒是。"
"OutsideSella.Sella.56","我还蹭到一天出差补助，哈哈。","我还蹭到一天出差补助，哈哈。"
"OutsideSella.Miki.51.3","听完以后不想要了。","听完以后不想要了。"
"OutsideSella.Sella.58","你这么想——","你这么想——"
"OutsideSella.Sella.59","杯子是不值钱的，值钱的是杯子背后的故事。","杯子是不值钱的，值钱的是杯子背后的故事。"
"OutsideSella.Sella.60","这可是独一无二的故事。","这可是独一无二的故事。"
"OutsideSella.Miki.61","我得想想。","我得想想。"
"OutsideSella.Sella.62","怎么样，决定好了吗？","怎么样，决定好了吗？"
"OutsideSella.Miki.63.1","好吧。","好吧。"
"OutsideSella.Sella.64","好耶！","好耶！"
"OutsideSella.Sella.65","那就动手吧！","那就动手吧！"
"OutsideSella.Miki.63.2","不行。","不行。"
"OutsideSella.Sella.67","好吧，那没办法咯。","好吧，那没办法咯。"
"OutsideSella.Sella.68","只有本咖啡师亲自动手了。","只有本咖啡师亲自动手了。"
"OutsideSella.Miki.69",">协助 Sella 收拾了摊子。",">协助 Sella 收拾了摊子。"
"OutsideSella.Sella.70","唔——终于——","唔——终于——"
"OutsideSella.Sella.71","收工啦！","收工啦！"
"OutsideSella.Sella.72","给你这个，答应好的杯子。","给你这个，答应好的杯子。"
"OutsideSella.Sella.73","然后——","然后——"
"OutsideSella.Sella.74","交个朋友吧？","交个朋友吧？"
"OutsideSella.Sella.75","这是我的聊天账号，要发消息过来哦。","这是我的聊天账号，要发消息过来哦。"
"OutsideSella.Miki.76.1","好的。","好的。"
"OutsideSella.Miki.76.2","一定。","一定。"
"OutsideSella.Sella.78","那我跟车回去啦，拜拜——！","那我跟车回去啦，拜拜——！"
