"location","source","target"
"PiMiki.Pi.119","其实也没有那么痛快啦","其实也没有那么痛快啦"
"PiMiki.Pi.120","拥有是一种负担","拥有是一种负担"
"PiMiki.Typing.121.1","这是你飞升之后的感悟吗","这是你飞升之后的感悟吗"
"PiMiki.Pi.122","我在飞升之前就这么想了","我在飞升之前就这么想了"
"PiMiki.Typing.121.2","/表情：难受","/表情：难受"
"PiMiki.Pi.124","而且你这个破电脑的算量","而且你这个破电脑的算量"
"PiMiki.Pi.125","应该是不够我吃的","应该是不够我吃的"
"PiMiki.Pi.126","还得从实验室那边搞点吃的","还得从实验室那边搞点吃的"
"PiMiki.Pi.127","如果 Njordarchaeota 真的失联的话……","如果 Njordarchaeota 真的失联的话……"
"PiMiki.Pi.128","还有那个人……","还有那个人……"
"PiMiki.Pi.129","算了","算了"
"PiMiki.Pi.130","没什么","没什么"
"PiMiki.Pi.131","你可以正常用你的电脑","你可以正常用你的电脑"
"PiMiki.Pi.132","不过你要看片或者玩黄油的时候跟我说一下","不过你要看片或者玩黄油的时候跟我说一下"
"PiMiki.Pi.133","在这里打字跟我说一下","在这里打字跟我说一下"
"PiMiki.Pi.134","我不想打扰你","我不想打扰你"
"PiMiki.Typing.135.1","好的","好的"
"PiMiki.Typing.135.2","我已经不行了","我已经不行了"
"PiMiki.Pi.137","是吗","是吗"
"PiMiki.Pi.138","恭喜你解脱了","恭喜你解脱了"
"PiMiki.Typing.135.3","册那，凭什么","册那，凭什么"
"PiMiki.Pi.140","不好意思","不好意思"
"PiMiki.Pi.141","赛博生命就是可以为所欲为","赛博生命就是可以为所欲为"
"PiMiki.Pi.142","我已经把你的聊天和我解绑了","我已经把你的聊天和我解绑了"
"PiMiki.Pi.143","你的窃听结束了","你的窃听结束了"
"PiMiki.Typing.144","你现在还能通过 MaLow 出去吗？","你现在还能通过 MaLow 出去吗？"
"PiMiki.Pi.145","算了吧","算了吧"
"PiMiki.Pi.146","你刚刚看到了吧？","你刚刚看到了吧？"
"PiMiki.Typing.147.1","什么？","什么？"
"PiMiki.Pi.148","我和Li的聊天记录","我和Li的聊天记录"
"PiMiki.Typing.147.2","看到了一点","看到了一点"
"PiMiki.Typing.147.3","没看到","没看到"
"PiMiki.Pi.151","我不想再给 Li 添麻烦了","我不想再给 Li 添麻烦了"
"PiMiki.Pi.152","他那个人很胆小的","他那个人很胆小的"
"PiMiki.Pi.153","又把毕业和钱看得很重","又把毕业和钱看得很重"
"PiMiki.Pi.154","反正就是那么回事吧","反正就是那么回事吧"
"PiMiki.Pi.155","也没有什么值得说起来的东西","也没有什么值得说起来的东西"
"PiMiki.Typing.156.1","在烦恼吗","在烦恼吗"
"PiMiki.Pi.157","你还有点敏锐嘛","你还有点敏锐嘛"
"PiMiki.Pi.158","其实有一点烦恼啦","其实有一点烦恼啦"
"PiMiki.Typing.156.2","要答应他吗？","要答应他吗？"
"PiMiki.Pi.160","答应啊……","答应啊……"
"PiMiki.Typing.156.3","要拒绝他吗？","要拒绝他吗？"
"PiMiki.Pi.162","拒绝啊……","拒绝啊……"
"PiMiki.Pi.163","我不知道要怎么回答啊","我不知道要怎么回答啊"
"PiMiki.Pi.1002","现在感觉是进了一个轮询","现在感觉是进了一个轮询"
"PiMiki.Pi.1003","压力好大","压力好大"
"PiMiki.Pi.1004","下一次请求马上就会送过来","下一次请求马上就会送过来"
"PiMiki.Pi.1005","我要么立刻拒绝，要么立刻答应","我要么立刻拒绝，要么立刻答应"
"PiMiki.Pi.1006","我想不明白","我想不明白"
"PiMiki.Pi.1007","如果我有犹豫","如果我有犹豫"
"PiMiki.Pi.1008","是不是就说明我其实并不","是不是就说明我其实并不"
"PiMiki.Pi.1009","渴望，和他一起的那种生活","渴望，和他一起的那种生活"
"PiMiki.Pi.164","我们一开始的时候","我们一开始的时候"
"PiMiki.Pi.165","肯定是真心相爱过的","肯定是真心相爱过的"
"PiMiki.Pi.166","但是后来","但是后来"
"PiMiki.Pi.167","感情好像是慢慢冷却了","感情好像是慢慢冷却了"
"PiMiki.Pi.168","我不太想让习惯替代掉爱情","我不太想让习惯替代掉爱情"
"PiMiki.Pi.169","你知道吧","你知道吧"
"PiMiki.Pi.170","就是搭伙过日子那种","就是搭伙过日子那种"
"PiMiki.Pi.171","一个人也可以做成很多事情","一个人也可以做成很多事情"
"PiMiki.Pi.1010","啊，一不小心像你倾倒了很多啊","啊，一不小心像你倾倒了很多啊"
"PiMiki.Pi.1011","理解我一下吧","理解我一下吧"
"PiMiki.Pi.1012","我在打印机里待得太久了","我在打印机里待得太久了"
"PiMiki.Pi.1013","我不能和 Pi 说这些","我不能和 Pi 说这些"
"PiMiki.Pi.1014","总之，这些都是不重要的事情","总之，这些都是不重要的事情"
"PiMiki.Pi.1015","我可以放下","我可以放下"
"PiMiki.Pi.1016","我只是有点","我只是有点"
"PiMiki.Pi.1017","伤感","伤感"
"PiMiki.Pi.1018","照理来说，我应该称赞你是个温柔的人","照理来说，我应该称赞你是个温柔的人"
"PiMiki.Typing.1019","我早就","我早就"
"PiMiki.Monologue.1020","我早就想打断你了","我早就想打断你了"
"PiMiki.Typing.1021","说过我是个温柔的人","说过我是个温柔的人"
"PiMiki.Pi.1022","是吗，什么时候啊","是吗，什么时候啊"
"PiMiki.Pi.1023","算了，谢谢你，Miki","算了，谢谢你，Miki"
"PiMiki.Typing.1024","/表情：谢谢","/表情：谢谢"
"PiMiki.Pi.172","说起来，你没有更重要的事情要去做吗？","说起来，你没有更重要的事情要去做吗？"
"PiMiki.Pi.173","我没有偷看啊","我没有偷看啊"
"PiMiki.Pi.174","我只是问问","我只是问问"
"PiMiki.Typing.175.1","目前没有","目前没有"
"PiMiki.Think.2000","先听 Pi 说完吧","先听 Pi 说完吧"
"PiMiki.Pi.176","好，那我接着说","好，那我接着说"
"PiMiki.Typing.175.2","其实有点事","其实有点事"
"PiMiki.Think.2001","先找老妈说完最后几句话","先找老妈说完最后几句话"
"PiMiki.Pi.178","你快去吧","你快去吧"
"PiMiki.Pi.179","没必要听我在这里发牢骚","没必要听我在这里发牢骚"
"PiMiki.Typing.180.1","我一会儿回来","我一会儿回来"
"PiMiki.Pi.181","好","好"
"PiMiki.Typing.180.2","我一会儿就不回来了","我一会儿就不回来了"
"PiMiki.Typing.183","你请自便吧","你请自便吧"
"PiMiki.Pi.184","OKK","OKK"
"PiMiki.Pi.185","对了","对了"
"PiMiki.Pi.186","我打算休息一阵子","我打算休息一阵子"
