location,source,target
D9E5Aspen.Aspen.123,甜品店灵魂当然是在于,
D9E5Aspen.Aspen.124,砂糖,
D9E5Aspen.Aspen.125,100克起，300克看着来,
D9E5Aspen.Aspen.126,砂糖就是幸福，黄油就是力量！,
D9E5Aspen.Typing.127,/表情：开心,
D9E5Aspen.Aspen.128,又想萌混过关吗,
D9E5Aspen.Aspen.129,虽然不是想给老师压力,
D9E5Aspen.Aspen.130,无论怎么旁敲侧击也得不出个答案,
D9E5Aspen.Aspen.131,我就在想是不是要把话说明白比较好呢,
D9E5Aspen.Aspen.132,我还是愿意相信自己的感觉,
D9E5Aspen.Aspen.133,相信那份,
D9E5Aspen.Aspen.134,心意吧,
D9E5Aspen.Aspen.135,好了！,
D9E5Aspen.Aspen.136,我先下了,
D9E5Aspen.Aspen.137,等这之后，我有一个秘密要告诉你,
D9E5Aspen.Aspen.138,账号 wugeshu34211,
D9E5Aspen.Aspen.139,密码 @Woshiwugeshu,
D9E5Aspen.Aspen.140,正事儿差点忘了,
D9E5Aspen.Typing.141,发过了,
D9E5Aspen.Aspen.142,OKK,
D9E5Aspen.Aspen.300,对了,
D9E5Aspen.Aspen.301,我只拿到了这个账号三分钟的使用时限,
D9E5Aspen.Aspen.302,老师要抓紧时间操作啊！,
D9E5Aspen.Aspen.303,老师……,
D9E5Aspen.Aspen.304,账号被夺回了……,
D9E5Aspen.Monologue.305,好吧，看来时间不够了……,
D9E5Aspen.Monologue.306,还是让 Aspen 和 Lith 自己去处理吧。,
D9E5Aspen.Monologue.307,看起来这个账号时限快到了。,
D9E5Aspen.Monologue.308,按 Aspen 说的话这个账号不操作的话就会被下线。,
D9E5Aspen.Monologue.309,要处理这件事吗……,
