location,source,target
NamiCome.Todo.0,询问 Nami 更多信息,
NamiCome.Nami.61,我看广告上说，如果没有成功的话就不要钱,
NamiCome.Typing.62.1,是的,
NamiCome.Typing.62.2,我不会让事情发展到那一步的,
NamiCome.Nami.64,太好啦，那就拜托你了,
NamiCome.Typing.65,嗯，你还有什么要补充的吗？,
NamiCome.Typing.66,委托人的信息越具体的话，成功的几率越大,
NamiCome.Monologue.67,主要是我废的事情会少一点。,
NamiCome.Nami.68,哦哦,
NamiCome.Nami.69,要说服的人是我好朋友的爸爸，是一级建筑设计师,
NamiCome.Monologue.70,麻园的一级建筑师……这可有点了不得。,
NamiCome.Todo.1,说服 Nami 好朋友的爸爸收 Nami 为徒弟,
NamiCome.Nami.71,别的就没什么了,
NamiCome.Nami.72,对了，我还有一件比较在意的事情,
NamiCome.Nami.73,呃，就是说，如果弄得比较顺利，比如两三句话就把他控制了的话,
NamiCome.Nami.74,是不是，可以，那个适当少收一点？,
NamiCome.Typing.75.1,不行，一分都不能少,
NamiCome.Think.400,这段时间都没赚到什么钱,
NamiCome.Typing.76,心理咨询可是专业活计，和说了几句话没多大关系,
NamiCome.Typing.77,没有利润就没有服务，你应该明白吧？,
NamiCome.Nami.78,好的,
NamiCome.Typing.75.2,到时候再看吧,
NamiCome.Think.401,到时候也不会少你的,
NamiCome.Nami.80,好的,
NamiCome.Typing.75.3,你看起来好像很缺钱的样子,
NamiCome.Think.402,嘶,
NamiCome.Nami.82,啊，没有没有，我只是问问,
NamiCome.Monologue.83,这个 Nami 提了好几次钱……,
NamiCome.Monologue.84,等等，我似乎嗅到了一丝跑单的味道……,
NamiCome.Monologue.85,还是问清楚比较好。,
NamiCome.Typing.86,你是否愿意在第三方平台比如 Lia Pay 付款,
NamiCome.Nami.87,Lia Pay？我没有号啊,
NamiCome.Monologue.88,……,
NamiCome.Monologue.89,越来越可疑了。,
NamiCome.Typing.90,你该不会是未成年吧？,
NamiCome.Typing.91,可能广告上没有说清楚，S4U 只接受成年人的委托,
NamiCome.Monologue.92,"如果 Nami 跑单了，
我可不想让 Nil 黑进他家长的账号搞钱……",
NamiCome.Nami.93,不不，怎么可能呢，你想太多,
NamiCome.Nami.94,我是麻园艺术学院毕业的,
NamiCome.Nami.95,已经上班好几年了,
NamiCome.Monologue.96,居然是麻艺的校友啊！,
NamiCome.Nami.97,对了对了，这个是我的作品集,
NamiCome.Nami.1001,"<color=#38639A><sprite name=""Link"">新麻园市立图书馆(5).zip",
NamiCome.Nami.98,总之，一切都拜托你了。,
NamiCome.Nami.1000,一会见,
NamiCome.Monologue.99,……作品集？,
NamiCome.Monologue.100,> <color=#A69884>MIki 打开了 Nami 发送的附件。,
NamiCome.Monologue.101,竟然是建筑？！,
NamiCome.Monologue.102,而且还是公共建筑！！,
NamiCome.Monologue.103,标题是……新麻园市立图书馆。,
NamiCome.Monologue.104,是用废弃的火车车厢做出来的图书馆啊……,
NamiCome.Monologue.105,不过这个房顶的形状……,
NamiCome.Monologue.106,哦……原来是要把视线引导到外面去啊……,
NamiCome.Monologue.107,"外面是——
月台和秀澄湖。",
NamiCome.Monologue.108,"真是浪漫的设计啊，
坐在这种地方看书一定会让人觉得幸福的吧？",
NamiCome.Monologue.109,除非是看建筑类的书……,
NamiCome.Monologue.110,……,
NamiCome.Monologue.111,"如果真的能建起来，
是不是就可以从星见坐着火车去图书馆了。",
NamiCome.Monologue.112,我一直很想坐坐那个火车来的。,
NamiCome.Monologue.113,"可恶，
我还在搞着住宅设计的时候。",
NamiCome.Monologue.114,麻艺的校友居然已经设计出了这么超前的建筑了。,
NamiCome.Monologue.115,这个预览图的完成度、还有这个打光……,
NamiCome.Monologue.116,"我的天，
再想想我硬盘里的那堆垃圾……",
NamiCome.Monologue.117,世界上真的有这种设计师啊？,
NamiCome.Monologue.118,"糟了，
看图看得太投入忘记问他要说服的那个人叫什么名字了。",
NamiCome.Monologue.300,Nami 已经下线了……,
NamiCome.Monologue.301,根据我多年的替身经验——,
NamiCome.Monologue.302,此时应该查看<color=#DB7F20> Nami 的好友列表</color>。,
NamiCome.Todo.303,查看 Nami 的好友列表,
NamiCome.Monologue.304,……,
NamiCome.Monologue.305,这冷冷清清的好友列表……,
NamiCome.Monologue.306,简直就是我的人生写照。,
NamiCome.Monologue.307,并且没有人会爱我。,
NamiCome.Monologue.308,"靠，
我在说些什么乱七八糟。",
NamiCome.Monologue.309,随便挑一个人开始吧……,
NamiCome.Monologue.310,不过这个 Haruka 看起来比较好说话。,
NamiCome.Monologue.311,要不就从这个人入手……,
NamiCome.Haruka.120,嘿，Nami，快下楼来，我给你买了牛奶,
NamiCome.Monologue.2,"Nami？
这是谁……",
NamiCome.Monologue.3,网络上真的有隐私这种东西吗？,
NamiCome.Monologue.4,还是说 Nil 那小子把我的个人数据拿去做精准投放了。,
NamiCome.Monologue.5,确实是从 S4U 官号转过来的消息没错。,
NamiCome.Monologue.6,为什么会突然有人说建筑的事情……,
NamiCome.Monologue.7,先问问看吧。,
NamiCome.Monologue.121,喔！来了！,
NamiCome.Monologue.122,这么一说的话，似乎平常找到 S4U 的人都是些没有人会找他们说话的人……,
NamiCome.Monologue.123,也许只有这样的人才会上 Nil 的当吧……,
NamiCome.Monologue.124,我们都是孤独的人啊……,
