"location","source","target"
"D9E3MeekaVideo.Meeka.36","就是这样没错。","就是这样没错。"
"D9E3MeekaVideo.Miki.37","这些事情真的是我能知道的吗？","这些事情真的是我能知道的吗？"
"D9E3MeekaVideo.Meeka.38","哎，没关系没关系的。","哎，没关系没关系的。"
"D9E3MeekaVideo.Meeka.39","你又不在体制内。","你又不在体制内。"
"D9E3MeekaVideo.Meeka.40","我现在是怀疑她还和我们科的科长也睡了。","我现在是怀疑她还和我们科的科长也睡了。"
"D9E3MeekaVideo.Meeka.41","上次评那个先进工作者。","上次评那个先进工作者。"
"D9E3MeekaVideo.Meeka.42","我就是被她抢了名额。","我就是被她抢了名额。"
"D9E3MeekaVideo.Meeka.43","明明她每天什么都不干。","明明她每天什么都不干。"
"D9E3MeekaVideo.Meeka.44","就坐在办公室里看看电脑。","就坐在办公室里看看电脑。"
"D9E3MeekaVideo.Meeka.45","我真的不懂，怎么会选到她。","我真的不懂，怎么会选到她。"
"D9E3MeekaVideo.Meeka.46","肯定是潜规则吧。","肯定是潜规则吧。"
"D9E3MeekaVideo.Meeka.47","本来还说拿了先进的奖金黄金周就去栗岛玩两天。","本来还说拿了先进的奖金黄金周就去栗岛玩两天。"
"D9E3MeekaVideo.Meeka.48","我真的好烦啊。","我真的好烦啊。"
"D9E3MeekaVideo.Meeka.49","我姐姐他们一家人上个月才去的栗岛。","我姐姐他们一家人上个月才去的栗岛。"
"D9E3MeekaVideo.Meeka.50","这个月又出去玩了。","这个月又出去玩了。"
"D9E3MeekaVideo.Meeka.51","她怎么这么爱玩啊。","她怎么这么爱玩啊。"
"D9E3MeekaVideo.Meeka.52","完全没有一点当妈的样子。","完全没有一点当妈的样子。"
"D9E3MeekaVideo.Miki.53","确实。",""
"D9E3MeekaVideo.Meeka.54","唉。","唉。"
"D9E3MeekaVideo.Meeka.55","我跟你说，Lili 酱。","我跟你说，Lili 酱。"
"D9E3MeekaVideo.Meeka.56","时代不一样了，以前不像现在这样的。","时代不一样了，以前不像现在这样的。"
"D9E3MeekaVideo.Meeka.57","做什么都很轻松。","做什么都很轻松。"
"D9E3MeekaVideo.Meeka.58","工作也很清闲，不用搞什么精细化管理。","工作也很清闲，不用搞什么精细化管理。"
"D9E3MeekaVideo.Meeka.59","他们那代人完完全全就是吃了时代的红利。","他们那代人完完全全就是吃了时代的红利。"
"D9E3MeekaVideo.Meeka.60","一点都不思进取，尸位素餐。","一点都不思进取，尸位素餐。"
"D9E3MeekaVideo.Miki.61","确实。",""
"D9E3MeekaVideo.Meeka.62","唉，要是 02 年的时候买了房就好了。","唉，要是 02 年的时候买了房就好了。"
"D9E3MeekaVideo.Meeka.63","也不至于像现在这样。","也不至于像现在这样。"
"D9E3MeekaVideo.Meeka.64","儿子，老公一个个都要我去操心。","儿子，老公一个个都要我去操心。"
"D9E3MeekaVideo.Meeka.65","诶，你知道吗，Lili 酱。","诶，你知道吗，Lili 酱。"
"D9E3MeekaVideo.Meeka.66","我好像和你说过吧？","我好像和你说过吧？"
"D9E3MeekaVideo.Miki.67","确实。","确实。"
"D9E3MeekaVideo.Meeka.68","@#$^&%!$# ……*&","@#$^&%!$# ……*&"
"D9E3MeekaVideo.Meeka.69","&%!@#$^&","&%!@#$^&"
"D9E3MeekaVideo.Miki.70","（逐渐……不想再听她抱怨了。）","（逐渐……不想再听她抱怨了。）"
"D9E3MeekaVideo.Miki.71","（耳朵带着身体好像进入了另一个世界。）","（耳朵带着身体好像进入了另一个世界。）"
"D9E3MeekaVideo.Miki.72","（啊，是麻园的黄金时代啊。）","（啊，是麻园的黄金时代啊。）"
"D9E3MeekaVideo.Miki.73"," ……*&*4k^%$##!"," ……*&*4k^%$##!"
"D9E3MeekaVideo.Miki.74","（好，那就让我——）","（好，那就让我——）"
"D9E3MeekaVideo.Todo.75","挂掉 Meeka 的电话","挂掉 Meeka 的电话"
"D9E3MeekaVideo.Monologue.76","解脱了。真好。","解脱了。真好。"
