"location","source","target"
"D9E2Lith.Lith.47","我是个虚拟主播","我是个虚拟主播"
"D9E2Lith.Lith.48","我有一份超级粉丝的名单，上面记着一些核心用户的付费习惯和区间","我有一份超级粉丝的名单，上面记着一些核心用户的付费习惯和区间"
"D9E2Lith.Lith.49","[粉丝名册]","[粉丝名册]"
"D9E2Lith.Monologue.50","这个名单……","这个名单……"
"D9E2Lith.Monologue.51","看不太懂……说不定 Nil 懂……","看不太懂……说不定 Nil 懂……"
"D9E2Lith.Typing.52","是要我帮你直播吗？","是要我帮你直播吗？"
"D9E2Lith.Lith.53","应该不用吧","应该不用吧"
"D9E2Lith.Lith.54","你只要私聊他们就行","你只要私聊他们就行"
"D9E2Lith.Lith.55","借钱也好，充值也罢","借钱也好，充值也罢"
"D9E2Lith.Lith.56","只要能给我筹到一万块钱就好","只要能给我筹到一万块钱就好"
"D9E2Lith.Typing.57","那我的报酬","那我的报酬"
"D9E2Lith.Lith.58","超过一万的都是你的","超过一万的都是你的"
"D9E2Lith.Lith.59","我得去取化验单了","我得去取化验单了"
"D9E2Lith.Lith.60","之后的事情就拜托你了","之后的事情就拜托你了"
"D9E2Lith.Typing.61","还有","还有"
"D9E2Lith.Lith.62","其他有用的情报都在名单上了","其他有用的情报都在名单上了"
"D9E2Lith.Lith.63","其实","其实"
"D9E2Lith.Lith.64","你可以放开手脚去干","你可以放开手脚去干"
"D9E2Lith.Lith.65","我以后应该不会再做虚拟主播了","我以后应该不会再做虚拟主播了"
"D9E2Lith.Typing.66","为什么？","为什么？"
"D9E2Lith.Lith.67","怎么说，Regu 酱的离开","怎么说，Regu 酱的离开"
"D9E2Lith.Lith.68","对我打击还挺大的","对我打击还挺大的"
"D9E2Lith.Lith.69","现在又有很多赛博生命在播","现在又有很多赛博生命在播"
"D9E2Lith.Lith.70","TT 根本不管","TT 根本不管"
"D9E2Lith.Lith.71","卷不过也卷不动了","卷不过也卷不动了"
"D9E2Lith.Lith.72","我只想我妹妹能平安健康","我只想我妹妹能平安健康"
"D9E2Lith.Lith.73","考个公务员，过平静稳定的生活","考个公务员，过平静稳定的生活"
"D9E2Lith.Lith.74","就是我能想到的全部了","就是我能想到的全部了"
"D9E2Lith.Lith.75","请一定一定在今天晚上十二点之前完成","请一定一定在今天晚上十二点之前完成"
"D9E2Lith.Lith.76","不然的话医院那边就，请尽快吧","不然的话医院那边就，请尽快吧"
"D9E2Lith.Lith.77","唉","唉"
"D9E2Lith.Monologue.78","十二点……","十二点……"
"D9E2Lith.Monologue.79","也没几个小时了啊……","也没几个小时了啊……"
"D9E2Lith.todo.80","试着在十二点之前完成委托","试着在十二点之前完成委托"
"D9E2Lith.Todo.100","替 Lith 凑够了钱","替 Lith 凑够了钱"
"D9E2Lith.Todo.101","没有替 Lith 凑够钱","没有替 Lith 凑够钱"
"D9E2Lith.Monologue.81","这是……银行的扣费吗……","这是……银行的扣费吗……"
"D9E2Lith.Monologue.82","这家伙比我想象得还要穷啊。","这家伙比我想象得还要穷啊。"
"D9E2Lith.Monologue.200","……","……"
"D9E2Lith.Monologue.201","人怎么不见了。","人怎么不见了。"
"D9E2Lith.Monologue.202","今天的工作就这么结束了？","今天的工作就这么结束了？"
