location,source,target
D9E3Meeka.Monologue.37,触发关键词了吗？,
D9E3Meeka.Monologue.38,为什么她突然消失了……,
D9E3Meeka.Monologue.39,再等下去估计也没戏……,
D9E3Meeka.Monologue.40,只能找其他人了。,
D9E3Meeka.todo.104,没有从 Meeka 那里筹到钱,
D9E3Meeka.Typing.41,最近遇到了一些麻烦,
D9E3Meeka.Think.201,还是不要直接告诉 Meeka,
D9E3Meeka.Meeka.42,听起来好严重,
D9E3Meeka.Meeka.43,你以前没和我说过你有个妹妹啊,
D9E3Meeka.Meeka.44,要是早点告诉我就好了,
D9E3Meeka.Meeka.45,是在学校里的事情吗？,
D9E3Meeka.Typing.46,是的,
D9E3Meeka.Meeka.47,我跟你说啊，这个事情就和我儿子一样,
D9E3Meeka.Typing.48,不是,
D9E3Meeka.Typing.49,是身体上出了一些问题,
D9E3Meeka.Meeka.50,这个年纪的小孩子很容易在学校出问题的,
D9E3Meeka.Meeka.51,我儿子的班主任就是和我说,
D9E3Meeka.Meeka.52,他在班上不合群，和其他人相处不来,
D9E3Meeka.Meeka.53,我叫他去交朋友他也是无动于衷,
D9E3Meeka.Meeka.54,这种情况,
D9E3Meeka.Meeka.55,我一个当妈的根本就没办法吧,
D9E3Meeka.Meeka.56,你觉得呢？,
D9E3Meeka.Typing.57,要不和老师说说,
D9E3Meeka.Meeka.58,和老师说？根本没用,
D9E3Meeka.Typing.59,要不和他爸爸说说,
D9E3Meeka.Meeka.60,和他爸说根本没用,
D9E3Meeka.Meeka.61,这种事情就只能和老师说,
D9E3Meeka.Meeka.62,我和他的班主任说，要多照顾一下我儿子,
D9E3Meeka.Meeka.63,结果都入学两年了还是一个样子,
D9E3Meeka.Meeka.64,我跟你说，这些公立学校的老师真的就是,
D9E3Meeka.Meeka.65,只拿钱，完全不管学生的事情,
D9E3Meeka.Meeka.66,唉，等你老了就知道了,
D9E3Meeka.Typing.67,我觉得我可能需要你的帮助,
D9E3Meeka.Think.202,Meeka 会帮助 Lith 吗……,
D9E3Meeka.Typing.68,是啊,
D9E3Meeka.Typing.69,/表情：好的,
D9E3Meeka.Meeka.70,总觉得今天的 Lili 酱没有什么精神啊,
D9E3Meeka.Meeka.71,你肯定又熬夜了吧？,
D9E3Meeka.Meeka.72,年轻人不能熬夜的,
D9E3Meeka.Meeka.73,就算直播也要在十一点之前睡觉,
D9E3Meeka.Typing.74,我没有,
D9E3Meeka.Typing.75,好的，我明白了,
D9E3Meeka.Meeka.76,那，要不要来连麦哇？,
D9E3Meeka.Meeka.77,[红包],
D9E3Meeka.Typing.78,好啊,
D9E3Meeka.Todo.105,领取 Meeka 的红包,
D9E3Meeka.Todo.106,尝试联系 Meeka,
D9E3Meeka.Todo.107,Meeka 的红包有 200,
D9E3Meeka.Meeka.79,那你先把阿姨的红包领了嘛,
D9E3Meeka.Typing.80,不了，我今天不太舒服,
D9E3Meeka.Meeka.81,不舒服？是因为熬夜吗？,
D9E3Meeka.Typing.82,不是,
D9E3Meeka.Typing.83,睡不着,
D9E3Meeka.Typing.84,要不要考虑一下现在续费？,
D9E3Meeka.Meeka.85,我的骑士应该要 17 号才到期吧？,
D9E3Meeka.Meeka.86,要不要续费呢,
D9E3Meeka.Meeka.87,Lili 酱可是连麦都不肯呢,
D9E3Meeka.Meeka.88,你领了红包我们连麦说嘛,
D9E3Meeka.Typing.89,好,
D9E3Meeka.Typing.90,还是不了吧,
